개최예정연도,개최시작예정일자,개최종료예정일자,개최주기,해외전시회명,전시장명,개최국가명,개최도시명,산업분야수,산업분야,참가기업수,협약수행기관수,참가국가수,참가업체수,참관인수,개별참가업체수,담당무역관
2027,2025-05,2025-05,매년,2027 아랍에미리트 두바이 인도주의적 지원 및 개발 전시회,Dubai World Trade Centre,아랍에미리트,두바이,1,기타,0,0,0,0,0,0,두바이무역관
2027,2025-05,2025-05,매년,2027 스페인 바르셀로나 비타푸드 전시회,Fira de Bacelona (Gran Via),스페인,바르셀로나,1,기타,0,0,0,0,0,0,마드리드무역관
2027,2025-05,2025-05,매년,2027 베트남 하노이 의료기기  전시회,Friendship Cultural Palace,베트남,하노이,1,기타,0,0,0,0,0,0,하노이무역관
2027,2025-05,2025-05,,2027 미국 라스베가스 보석 전시회,The Venetian-Sands Expo Convention Center,미국,라스베가스,1,뷰티&미용용품,0,0,0,0,0,0,로스앤젤레스무역관
2027,2025-05,2025-05,매년,중국 상하이 아시아 창문 차양 전시회,National Exhibition and Convention Center (Shanghai),중국,상하이,1,기타,0,0,0,0,0,0,상하이무역관
2027,2025-05,2025-05,매년,말레이시아 쿠알라룸푸르 기계 전시회,Malaysia International Trade and Exhibition Centre(MITEC),말레이시아,쿠알라룸푸르,1,기타,0,0,0,0,0,0,쿠알라룸푸르무역관
2027,2025-05,2025-05,매년,말레이시아 쿠알라룸푸르 기계 전시회,Malaysia International Trade and Exhibition Centre(MITEC),말레이시아,쿠알라룸푸르,1,기타,0,0,0,0,0,0,쿠알라룸푸르무역관
2027,2025-05,2025-05,매년,말레이시아 쿠알라룸푸르 기계 전시회,Malaysia International Trade and Exhibition Centre(MITEC),말레이시아,쿠알라룸푸르,1,기타,0,0,0,0,0,0,쿠알라룸푸르무역관
2027,2025-05,2025-05,매년,말레이시아 쿠알라룸푸르 반도체 전시회,Malaysia International Trade and Exhibition Centre(MITEC),말레이시아,쿠알라룸푸르,1,기타,0,0,0,0,0,0,쿠알라룸푸르무역관
2027,2025-05,2025-05,매년,2027 사우디아라비아 리야드 화장품 전시회,Riyadh International Convention &amp; Exhibition Center,사우디아라비아,리야드,1,기타,0,0,0,0,0,0,리야드무역관
2027,2027-04-29,2027-05-01,매년,2027 아랍에미리트 두바이 베이비 키즈 용품 엑스포 ,Dubai World Trade Centre,아랍에미리트,두바이,1,유아·아동&교육&임산부,0,0,0,0,0,0,두바이무역관
2027,2027-04-29,2027-05-01,매년,아랍에미리트 두바이 베이비 키즈 용품 엑스포 ,Dubai World Trade Centre,아랍에미리트,두바이,1,기타,0,0,0,0,0,0,두바이무역관
2027,2027-04-29,2027-05-01,매년,2027 아랍에미리트 두바이 베이비 키즈 용품 엑스포 ,Dubai World Trade Centre,아랍에미리트,두바이,1,기타,0,0,0,0,0,0,두바이무역관
2027,2027-04-29,2027-05-01,매년,2027 아랍에미리트 두바이 베이비 키즈 용품 엑스포 ,Dubai World Trade Centre,아랍에미리트,두바이,1,기타,0,0,0,0,0,0,두바이무역관
2027,2027-04-29,2027-05-01,매년,2027 아랍에미리트 두바이 베이비 키즈 용품 엑스포 ,Dubai World Trade Centre,아랍에미리트,두바이,1,기타,0,0,0,0,0,0,두바이무역관
2027,2027-04-27,2027-04-30,매년,2027 홍콩 춘계 글로벌 소시스 스포츠 앤 아웃도어 전시회,Asia World - Expo,홍콩,홍콩,1,기타,0,0,0,0,0,0,홍콩무역관
2027,2027-04-27,2027-04-30,,2027 홍콩 선물용품 전시회,홍콩전시컨벤션센터 HKCEC,홍콩,홍콩,1,문구&선물,0,0,0,0,0,0,홍콩무역관
2027,2027-04-27,2027-04-30,매년,2027 독일 슈투트가르트 품질관리 전시회 [Control],Messe Stuttgart,독일,슈투트가르트,3,"정보통신기술(IT)&S/W, 전기전자&반도체, 기계&장비",0,0,0,0,0,0,프랑크푸르트무역관
2027,2027-04-23,2027-04-27,,2027 중국 광저우 춘계 수출입 상품 교역 전시회 (2기) [CANTONFAIR],China Import and Export Fair Complex(Canton Fair Complex),중국,광저우,3,"국가종합전시회, 건축&기자재, 생활용품&가구",0,0,0,0,0,0,광저우무역관
2027,2027-04-22,2027-04-24,매년,2027 베트남 호치민 글로벌 소싱페어 전시회,Saigon Exhibition &amp;amp; Convention Center ,베트남,호치민,1,패션&섬유,0,0,0,0,0,0,호치민무역관
2027,2027-04-21,2027-04-24,매년,2027 프랑스 파리 인터마트 건설기자재 전시회,Paris-Nord Villepinte,프랑스,파리,1,기타,0,0,0,0,0,0,파리무역관
2027,2027-04-20,2027-04-24,격년,2027 브라질 상파울루 자동차부품 전시회,Sao Paulo Expo,브라질,상파울루,1,기타,0,0,0,0,0,0,상파울루무역관
2027,2027-04-20,2027-04-24,격년,"2027 브라질 상파울루 자동차 부품, 장비 및 서비스 전시회 [Automec]",Sao Paulo Expo,브라질,상파울루,1,자동차,0,0,0,0,0,0,상파울루무역관
2027,2027-04-15,2027-04-19,,2027  중국 광저우 춘계 수출입 상품 교역 전시회 (1기) [CANTONFAIR],China Import and Export Fair Complex(Canton Fair Complex),중국,광저우,3,"국가종합전시회, 정보통신기술(IT)&S/W, 전기전자&반도체",0,0,0,0,0,0,광저우무역관
2027,2027-04-13,2027-04-15,매년,2027 이탈리아 라벤나 에너지 전시회 [Offshore Mediterranean Conference &amp; Exhibition],Palazzo Mauro De Andr&eacute;,이탈리아,,3,"조선&플랜트, 전력&에너지, 기계&장비",0,0,0,0,0,0,밀라노무역관
2027,2027-04-11,2027-04-14,매년,2027 홍콩 글로벌 소시스 소비재 전자 전시회,Asia World - Expo,홍콩,홍콩,1,기타,0,0,0,0,0,0,홍콩무역관
2027,2027-04-08,2027-04-09,매년,2027 미국 포틀랜드 춘계 아웃도어스포츠 기능성 섬유 박람회,Oregon Convention Center,미국,포틀랜드,1,기타,0,0,0,0,0,0,실리콘밸리무역관
2027,2027-04-07,2027-04-09,매년,2027 일본 도쿄 춘계 패션월드 전시회,Tokyo Big Sight,일본,도쿄,1,기타,0,0,0,0,0,0,도쿄무역관
2027,2027-04-07,2027-04-09,매년,2027 싱가포르 타이어 전시회 [Tyrexpo Asia],Singapore Marina Bay Sands,싱가포르,싱가포르,3,"자동차, 기계&장비, 기타",0,0,0,0,0,0,싱가포르무역관
2027,2027-04-04,2027-04-07,매년,미국 라스베가스 방송장비 전시회,Las Vegas Convention Center,미국,라스베가스,1,기타,0,0,0,0,0,0,로스앤젤레스무역관
2027,2027-04-01,2027-05-31,기타,터키 이스탄불 치과 기자재 전시회,Istanbul Expo Center,튀르키예,이스탄불,1,기타,0,0,0,0,0,0,이스탄불무역관
2027,2027-04-01,2027-04-30,격년,2027 이탈리아 밀라노 조명 전시회 [EUROLUCE],"밀라노, Fiera Milano",이탈리아,밀라노,1,생활용품&가구,0,0,0,0,0,0,밀라노무역관
2027,2027-04-01,2027-04-30,매년,2027 일본 도쿄 춘계 IT 전시회 [JAPAN IT WEEK Spring],Tokyo Big Sight,일본,도쿄,1,정보통신기술(IT)&S/W,0,0,0,0,0,0,도쿄무역관
2027,2027-04-01,2027-04-30,격년,2027 싱가포르 식품 및 호텔 전시회 [FHA],Singapore Expo,싱가포르,싱가포르,1,식품&음료,0,0,0,0,0,0,싱가포르무역관
2027,2027-04-01,2027-04-30,,2027 홍콩 라이센싱 전시회 [HKLS],홍콩전시컨벤션센터 HKCEC,홍콩,홍콩,1,문화콘텐츠&미디어,0,0,0,0,0,0,홍콩무역관
2027,2027-04-01,2027-04-30,매년,터키 이스탄불 의료기기 전시회,TUYAP FAIR AND CONGRESS CENTER,튀르키예,이스탄불,1,기타,0,0,0,0,0,0,이스탄불무역관
2027,2027-04-01,2027-04-30,매년,2027 홍콩 춘계 전자 전시회 [Hong Kong Electronics Fair (Spring Edition)],홍콩전시컨벤션센터 HKCEC,홍콩,홍콩,3,"정보통신기술(IT)&S/W, 전기전자&반도체, 전력&에너지",0,0,0,0,0,0,홍콩무역관
2027,2027-04-01,2027-04-30,매년,2027 홍콩 글로벌소시스 소비재전자 전시회 [GSCE],Asia World - Expo,홍콩,홍콩,1,전기전자&반도체,0,0,0,0,0,0,홍콩무역관
2027,2027-04-01,2027-04-30,연2회,2027 중국 상하이 춘계 의료기기 전시회,National Exhibition and Convention Center (Shanghai),중국,상하이,1,의료&제약,0,0,0,0,0,0,상하이무역관
2027,2027-04-01,2027-04-30,매년,2027 일본 도쿄 반려동물용품 전시회 [INTERPETS],Tokyo Big Sight,일본,도쿄,1,동물&애완용품,0,0,0,0,0,0,도쿄무역관
2027,2027-04-01,2027-04-30,매년,2027 알제리 알제 의약품 전시회 [MAGHREB PHARMA EXPO],Palais des Expositions (SAFEX),알제리,알제,1,의료&제약,0,0,0,0,0,0,알제무역관
2027,2027-04-01,2027-04-30,매년,2027 알제리 알제 농산품 생산 전시회 [djazagro],Palais des Expositions (SAFEX),알제리,알제,2,"식품&음료, 농수산&임업",0,0,0,0,0,0,알제무역관
2027,2025-04,2025-04,매년,이집트 카이로 미용 전시회,Egypt International Exhibition Center - EIEC,이집트,카이로,1,기타,0,0,0,0,0,0,카이로무역관
2027,2025-04,2025-04,매년,2027 중국 선전 세계식품 전시회,Shenzhen Convention &amp;amp; Exhibition Center (Futian),중국,선전,1,기타,0,0,0,0,0,0,선전무역관
2027,2025-04,2025-04,매년,"아랍에미리트 두바이 화장품, 미용 전시회",Dubai World Trade Centre,아랍에미리트,두바이,1,뷰티&미용용품,0,0,0,0,0,0,두바이무역관
2027,2025-04,2025-04,연2회,중국 상하이 춘계 의료기기 전시회,Shenzhen Convention &amp; Exhibition Center,중국,상하이,1,기타,0,0,0,0,0,0,상하이무역관
2027,2025-04,2025-04,매년,2027 이집트 카이로 뷰티 전시회,Egypt International Exhibition Center - EIEC,이집트,카이로,1,뷰티&미용용품,0,0,0,0,0,0,카이로무역관
2027,2025-04,2025-04,격년,우즈베키스탄 타슈켄트 미용산업 전시회,Central Asian Expocenter - CAEx Uzbekistan,우즈베키스탄,타슈켄트,1,뷰티&미용용품,0,0,0,0,0,0,타슈켄트무역관
2027,2025-04,2025-04,격년,중국 베이징 공작기계 전람회,New China International Exhibition Center,중국,베이징,1,기타,0,0,0,0,0,0,베이징무역관
2027,2025-04,2025-04,매년,2027 베트남 하노이 반려동물 산업 전시회,"National Convention Center(NCC), Me Tri, Tu Liem, Hanoi, Vietnam",베트남,하노이,1,기타,0,0,0,0,0,0,하노이무역관
2027,2025-04,2025-04,매년,2027 중국 상하이 환경 전시회,"Shanghai New International Expo Centre (SNIEC),",중국,상하이,1,기타,0,0,0,0,0,0,상하이무역관
2027,2025-04,2025-04,매년,2027 중국 베이징 공작기계 전시회,베이징국제회의중심,중국,베이징,1,기타,0,0,0,0,0,0,베이징무역관
2027,2025-04,2025-04,매년,2027 중국 상하이 환경 전시회,"Shanghai New International Expo Centre (SNIEC),",중국,상하이,1,환경&폐기물,0,0,0,0,0,0,상하이무역관
2027,2025-04,2025-04,매년,2027 중국 상하이 동물 헬스케어  전시회,NECC Shanghai,중국,상하이,1,동물&애완용품,0,0,0,0,0,0,상하이무역관
2027,2027-03-26,2027-03-28,매년,미국 샌프란시스코 정보보안 전시회,Moscone Convention Center,미국,샌프란시스코,1,기타,0,0,0,0,0,0,실리콘밸리무역관
2027,2027-03-24,2027-03-28,매년,중국 상하이 춘계 패션 전시회,Shanghai  New International Expo Center,중국,상하이,1,패션&섬유,0,0,0,0,0,0,상하이무역관
2027,2027-03-23,2027-03-25,격년,2027 싱가포르 공항 장비 및 기술 전시회  [IASEA],Singapore Marina Bay Sands,싱가포르,싱가포르,3,"항공&우주, 기계&장비, 물류&운송",0,0,0,0,0,0,싱가포르무역관
2027,2027-03-18,2027-03-19,연2회,독일 뮌헨 퍼포먼스데이즈,Messe Munich,독일,뮌헨,1,기타,0,0,0,0,0,0,뮌헨무역관
2027,2027-03-16,2027-03-20,격년,독일 프랑크푸르트 치과 전시회,Koeln Messe,독일,쾰른,1,기타,0,0,0,0,0,0,프랑크푸르트무역관
2027,2027-03-16,2027-03-18,격년,2027 싱가포르 조선해양 전시회 [Sea Asia],Singapore Marina Bay Sands,싱가포르,싱가포르,1,조선&플랜트,0,0,0,0,0,0,싱가포르무역관
2027,2027-03-10,2027-03-12,격년,2027 일본 도쿄 그라인딩기술 전시회 [GTJ],Chiba Makuhari Messe(마쿠하리 멧세),일본,치바,1,기계&장비,0,0,0,0,0,0,도쿄무역관
2027,2027-03-10,2027-03-12,격년,"2027 일본 도쿄 SiC, GaN 가공기술 전시회",Chiba Makuhari Messe(마쿠하리 멧세),일본,치바,1,기계&장비,0,0,0,0,0,0,도쿄무역관
2027,2027-03-03,2027-03-06,매년,중국 광저우 치과의료기기 전시회,China Import and Export Fair Complex(Canton Fair Complex),중국,광저우,1,기타,0,0,0,0,0,0,광저우무역관
2027,2027-03-03,2027-03-06,매년,2027 말레이시아 쿠알라룸푸르 가구 전시회,Malaysia International Trade and Exhibition Centre(MITEC),말레이시아,쿠알라룸푸르,1,기타,0,0,0,0,0,0,쿠알라룸푸르무역관
2027,2027-03-01,2027-03-31,격년,2027 이탈리아 아레쪼 목재 에너지 전시회 [ITALIA LEGNO ENERGIA],Arezzo Fiere,이탈리아,아레쪼,5,"농수산&임업, 건축&기자재, 전력&에너지, 기계&장비, 기타",0,0,0,0,0,0,밀라노무역관
2027,2027-03-01,2027-03-31,격년,2027 이탈리아 볼짜노 민방위 산업 전시회 [civilprotect],"볼짜노, Fiera di Bolzano",이탈리아,볼짜노,1,방위산업,0,0,0,0,0,0,밀라노무역관
2027,2027-03-01,2027-03-31,매년,2027 싱가포르 건축기자재 전시회,Singapore Expo,싱가포르,싱가포르,3,"건축&기자재, 기계&장비, 유리&광학",0,0,0,0,0,0,싱가포르무역관
2027,2027-03-01,2027-03-31,매년,2027 알제리 알제 자동차 부품 전시회 [EQUIP AUTO],Palais des Expositions (SAFEX),알제리,알제,1,자동차,0,0,0,0,0,0,알제무역관
2027,2027-03-01,2027-03-31,연4회,2027 미국 국제 에스테틱 화장품 &amp; 스파 전시회,Jacob K. Javits Convention Center,미국,뉴욕,1,뷰티&미용용품,0,0,0,0,0,0,뉴욕무역관
2027,2027-03-01,2027-03-31,매년,2027 홍콩 홍콩 아트 바젤 전시회,홍콩전시컨벤션센터 HKCEC,홍콩,홍콩,1,문화콘텐츠&미디어,0,0,0,0,0,0,홍콩무역관
2027,2027-03-01,2027-03-31,매년,2027 미국 피닉스 가정용 의료기기 전시회,Phoenix Convention Center,미국,"피닉스, AZ",1,기타,0,0,0,0,0,0,로스앤젤레스무역관
2027,2027-03-01,2027-03-31,매년,2027 일본 오사카 의료기기 전시회 [Medical Japan],INTEX OSAKA,일본,오사카,1,의료&제약,0,0,0,0,0,0,오사카무역관
2027,2027-03-01,2027-03-31,매년,2027 중국 베이징 애완동물 용품 전시회 [CPE],New China International Exhibition Center,중국,베이징,1,동물&애완용품,0,0,0,0,0,0,베이징무역관
2027,2027-03-01,2027-03-31,,2027 중국 베이징 자동차 용품 전시회 [CIAACE],New China International Exhibition Center,중국,베이징,2,"자동차, 기계&장비",0,0,0,0,0,0,베이징무역관
2027,2027-03-01,2027-03-04,매년,2027 중국 상하이 수출입상품 교역 전시회,Shanghai  New International Expo Center,중국,상하이,1,전기전자&반도체,0,0,0,0,0,0,상하이무역관
2026,2025-03,2025-03,격년,태국 방콕 축산 전시회,IMPACT,태국,방콕,1,농수산&임업,0,0,0,0,0,0,방콕무역관
2027,2025-03,2025-03,매년,이태리 볼로냐 코스모프로프 미용 전시회,"볼로냐, Fiera di Bologna",이탈리아,볼로냐,1,기타,0,0,0,0,0,0,밀라노무역관
2027,2025-03,2025-03,매년,2027 파나마 파나마시티 종합 전시회 [EXPOCOMER PANAMA],Amador Convention Center,파나마,파나마시티,5,"국가종합전시회, 뷰티&미용용품, 식품&음료, 생활용품&가구, 의료&제약",0,0,0,0,0,0,파나마무역관
2027,2025-03,2025-03,매년,몽골 울란바토르 뷰티 엑스포 ,Buyant ukhaa sport palace,몽골,울란바토르,1,기타,0,0,0,0,0,0,울란바토르무역관
2027,2025-03,2025-03,매년,독일 뒤셀도르프 미용 전시회,뒤셀도르프 상설 전시장 Messe Duesseldorf,독일,뒤셀도르프,1,기타,0,0,0,0,0,0,프랑크푸르트무역관
2027,2025-03,2025-03,매년,2027 미국 라스베가스 보안장비 산업 전시회,The Venetian-Sands Expo Convention Center,미국,라스베가스,1,기타,0,0,0,0,0,0,로스앤젤레스무역관
2027,2025-03,2025-03,매년,2027 대만 (타이완) 타이베이 뷰티 전시회,Taipei World Trade Center Exhibition Hall,대만 (타이완),타이베이,1,뷰티&미용용품,0,0,0,0,0,0,타이베이무역관
2027,2025-03,2025-03,매년,중국 광저우 가구 목공 산업 전시회,China Import and Export Fair Complex(Canton Fair Complex),중국,광저우,1,기타,0,0,0,0,0,0,광저우무역관
2027,2025-03,2025-03,매년,"2027 프랑스 파리 복합소재, 신소재 전시회",Paris-Nord Villepinte,프랑스,파리,1,기타,0,0,0,0,0,0,파리무역관
2027,2025-03,2025-03,매년,독일 뒤셀도르프 미용 전시회,뒤셀도르프 상설 전시장 Messe Duesseldorf,독일,뒤셀도르프,1,패션&섬유,0,0,0,0,0,0,프랑크푸르트무역관
2027,2025-03,2025-03,매년,2027 스페인 바르셀로나 정보통신 전시회,Fira de Bacelona (Gran Via),스페인,바르셀로나,1,정보통신기술(IT)&S/W,0,0,0,0,0,0,마드리드무역관
2027,2025-03,2025-03,매년,독일 뒤셀도르프 뷰티 전시회,뒤셀도르프 상설 전시장 Messe Duesseldorf,독일,뒤셀도르프,1,뷰티&미용용품,0,0,0,0,0,0,프랑크푸르트무역관
2027,2025-03,2025-03,매년,2027 아랍에미리트 두바이 건강기능식품 전시회,Dubai World Trade Centre,아랍에미리트,두바이,1,식품&음료,0,0,0,0,0,0,두바이무역관
2027,2025-03,2025-03,매년,일본 오사카 의료기기 전시회,INTEX OSAKA,일본,오사카,1,기타,0,0,0,0,0,0,오사카무역관
2027,2027-02-24,2027-02-26,매년,"베트남 호치민 국제 의류, 섬유 및 섬유 기술 무역 전시회",SECC (Saigon Exhibition and Convention Center),베트남,호치민,1,패션&섬유,0,0,0,0,0,0,호치민무역관
2027,2027-02-17,2027-02-19,,2027 미국 뉴욕 춘계 패션 코테리 전시회,Jacob K. Javits Convention Center,미국,뉴욕,1,패션&섬유,0,0,0,0,0,0,뉴욕무역관
2027,2027-02-15,2027-02-19,3년,독일 슈투트가르트 차양 전시회,Messe Stuttgart,독일,슈투트가르트,1,기타,0,0,0,0,0,0,프랑크푸르트무역관
2027,2027-02-10,2027-02-12,,일본 도쿄 선물용품 전시회,Tokyo Big Sight,일본,도쿄,1,기타,0,0,0,0,0,0,도쿄무역관
2027,2027-02-02,2027-02-04,매년,미국 라스베가스 건축산업 전시회,Las Vegas Convention Center,미국,라스베가스,1,기타,0,0,0,0,0,0,로스앤젤레스무역관
